Seq_id	Size	Description
1	4503487	CP045163.1
2	4605437	CP009836.1
3	4662886	CP009785.1
4	4659530	CP009723.1
5	4702289	CP000308.1
6	4596548	CP045158.1
7	4517345	CP000668.1
8	4528383	CP006762.1
9	4556337	CP009973.1
10	4563069	CP010293.1
--------------------------------------------------------------------------------
Block #1
Seq_id	Strand	Start	End	Length
1	-	3069606	3026607	43000
2	-	47452	4453	43000
3	-	2660361	2617377	42985
4	-	923545	880560	42986
5	+	2694982	2737978	42997
6	+	1285632	1328633	43002
7	-	1790489	1747605	42885
8	+	3692350	3735210	42861
9	-	4478420	4435436	42985
10	+	839763	882764	43002
--------------------------------------------------------------------------------
Block #79
Seq_id	Strand	Start	End	Length
1	-	2137946	2136729	1218
2	-	3723219	3722002	1218
3	-	3103411	3102194	1218
4	-	1366603	1365386	1218
5	+	1824852	1826069	1218
6	+	2221352	2222569	1218
7	-	981542	980325	1218
8	+	4500540	4501757	1218
9	-	365121	363904	1218
10	+	1503769	1504986	1218
--------------------------------------------------------------------------------
Block #80
Seq_id	Strand	Start	End	Length
1	-	3146300	3140613	5688
2	-	124151	118464	5688
3	-	2738262	2732575	5688
4	-	1001482	995795	5688
5	-	2780906	2775219	5688
6	+	1208941	1214628	5688
7	-	3000457	2994770	5688
8	-	1220396	1214709	5688
9	-	4556337	4550650	5688
10	-	2769682	2763995	5688
--------------------------------------------------------------------------------
Block #81
Seq_id	Strand	Start	End	Length
1	+	563441	618116	54676
2	+	2047992	2102667	54676
3	-	392616	337940	54677
4	-	3322216	3267541	54676
5	-	3578519	3523844	54676
6	-	3879082	3824407	54676
7	+	396851	451552	54702
8	+	3132308	3187010	54703
9	-	2213030	2158355	54676
10	-	3467615	3412939	54677
--------------------------------------------------------------------------------
Block #82
Seq_id	Strand	Start	End	Length
1	+	9012	37252	28241
2	+	1491640	1519880	28241
3	+	1051757	1080005	28249
4	+	3977451	4005699	28249
5	+	3334723	3362772	28050
6	+	9012	37276	28265
7	+	9048	37295	28248
8	+	2017955	2046218	28264
9	+	2870958	2899206	28249
10	+	3555655	3583529	27875
--------------------------------------------------------------------------------
Block #83
Seq_id	Strand	Start	End	Length
1	-	4464023	4461034	2990
2	-	1443164	1440175	2990
3	-	1001322	998333	2990
4	-	3928975	3925986	2990
5	+	7425	10414	2990
6	-	4557084	4554095	2990
7	-	4477929	4474940	2990
8	-	1969479	1966490	2990
9	-	2822482	2819493	2990
10	-	3505076	3502087	2990
--------------------------------------------------------------------------------
Block #84
Seq_id	Strand	Start	End	Length
1	+	1591166	1610850	19685
2	+	3075582	3095266	19685
3	-	4000151	3980467	19685
4	-	2266745	2247061	19685
5	+	883471	903155	19685
6	-	2812466	2792784	19683
7	-	1695358	1675674	19685
8	+	3787457	3807141	19685
9	-	1157628	1137944	19685
10	-	2227121	2207437	19685
--------------------------------------------------------------------------------
Block #85
Seq_id	Strand	Start	End	Length
1	-	152672	124988	27685
2	-	1635300	1607616	27685
3	-	814099	786415	27685
4	-	3743700	3716016	27685
5	-	3635406	3607871	27536
6	-	4454547	4426863	27685
7	+	119237	146926	27690
8	+	2128149	2155838	27690
9	-	2635220	2607536	27685
10	-	3730247	3702074	28174
--------------------------------------------------------------------------------
Block #86
Seq_id	Strand	Start	End	Length
1	-	2469758	2466280	3479
2	-	4055032	4051554	3479
3	-	3786372	3782894	3479
4	-	2052953	2049475	3479
5	-	2099000	2095524	3477
6	+	1887971	1891587	3617
7	-	2026556	2023078	3479
8	-	246766	243295	3472
9	-	943834	940356	3479
10	-	1839007	1835531	3477
--------------------------------------------------------------------------------
Block #87
Seq_id	Strand	Start	End	Length
1	+	4142609	4159153	16545
2	+	1121763	1138288	16526
3	+	879700	896243	16544
4	+	3807345	3823896	16552
5	-	309240	292715	16526
6	-	4341665	4325134	16532
7	+	4358036	4374565	16530
8	+	1849604	1866133	16530
9	+	2700841	2717402	16562
10	-	491998	475463	16536
--------------------------------------------------------------------------------
Block #88
Seq_id	Strand	Start	End	Length
1	+	1168680	1179954	11275
2	+	2653020	2664293	11274
3	-	4436191	4424917	11275
4	-	2702893	2691619	11275
5	+	650972	662246	11275
6	-	3270098	3258824	11275
7	-	2958223	2946950	11274
8	-	1178162	1166889	11274
9	-	1593709	1582435	11275
10	-	2700693	2689419	11275
--------------------------------------------------------------------------------
Block #89
Seq_id	Strand	Start	End	Length
1	+	3970859	3997670	26812
2	+	950042	976860	26819
3	-	1417303	1390409	26895
4	-	4342989	4316102	26888
5	-	282241	255271	26971
6	-	382172	355382	26791
7	+	3903264	3930068	26805
8	+	1635802	1662641	26840
9	-	3236373	3209521	26853
10	-	463030	436094	26937
--------------------------------------------------------------------------------
Block #90
Seq_id	Strand	Start	End	Length
1	-	1370081	1359252	10830
2	-	2854478	2843649	10830
3	+	4221158	4231987	10830
4	+	2487778	2498622	10845
5	-	1152846	1142425	10422
6	+	3033559	3044388	10830
7	+	2744135	2754968	10834
8	+	964146	974960	10815
9	+	1379235	1389472	10238
10	-	2268085	2257691	10395
--------------------------------------------------------------------------------
Block #91
Seq_id	Strand	Start	End	Length
1	+	2384220	2422304	38085
2	+	3969498	4007582	38085
3	+	3700826	3738946	38121
4	+	1967407	2005527	38121
5	+	2013348	2051440	38093
6	-	1973095	1934964	38132
7	+	1940915	1979107	38193
8	+	159802	197975	38174
9	+	858287	896407	38121
10	+	1753470	1791545	38076
--------------------------------------------------------------------------------
Block #92
Seq_id	Strand	Start	End	Length
1	-	4188971	4176748	12224
2	+	1368675	1380898	12224
3	-	925115	912892	12224
4	-	3852768	3840545	12224
5	-	3877487	3865264	12224
6	+	4295288	4307510	12223
7	-	4402441	4390219	12223
8	-	1893993	1881771	12223
9	-	2746274	2734051	12224
10	+	3644871	3657094	12224
--------------------------------------------------------------------------------
Block #93
Seq_id	Strand	Start	End	Length
1	-	2134439	2125207	9233
2	-	3719712	3710480	9233
3	-	3099904	3091484	8421
4	-	1363096	1354676	8421
5	+	1828252	1836672	8421
6	+	2224859	2234091	9233
7	-	978035	968803	9233
8	+	4504047	4513279	9233
9	-	361614	353194	8421
10	+	1505210	1513630	8421
--------------------------------------------------------------------------------
Block #94
Seq_id	Strand	Start	End	Length
1	+	3548446	3618066	69621
2	+	527552	597180	69629
3	-	1904773	1835155	69619
4	-	170963	101344	69620
5	+	3190282	3259857	69576
6	-	804664	734977	69688
7	-	3397156	3327511	69646
8	-	2808112	2738434	69679
9	-	3725850	3656231	69620
10	-	4142164	4072535	69630
--------------------------------------------------------------------------------
Block #95
Seq_id	Strand	Start	End	Length
1	-	3806693	3776501	30193
2	-	785870	755674	30197
3	-	671126	640930	30197
4	-	3600726	3570530	30197
5	-	4455127	4424910	30218
6	+	546359	576555	30197
7	-	4187649	4157477	30173
8	+	2279055	2309227	30173
9	-	2491535	2461339	30197
10	-	3812137	3781961	30177
--------------------------------------------------------------------------------
Block #96
Seq_id	Strand	Start	End	Length
1	-	4302106	4277679	24428
2	+	1255543	1279970	24428
3	+	1637470	1661888	24419
4	+	4563155	4587573	24419
5	+	4145391	4169807	24417
6	+	166846	191281	24436
7	+	326164	350583	24420
8	+	3061830	3086265	24436
9	-	3373296	3348878	24419
10	-	3360851	3336501	24351
--------------------------------------------------------------------------------
Block #97
Seq_id	Strand	Start	End	Length
1	+	3417876	3439634	21759
2	+	396963	418721	21759
3	-	2037464	2015706	21759
4	-	302406	280648	21759
5	+	3058698	3080424	21727
6	-	935235	913477	21759
7	+	3278997	3300771	21775
8	+	1498905	1520663	21759
9	-	3857140	3835382	21759
10	+	3054434	3076160	21727
--------------------------------------------------------------------------------
Block #98
Seq_id	Strand	Start	End	Length
1	-	4008073	3997671	10403
2	-	987227	976861	10367
3	+	1379988	1390408	10421
4	+	4305691	4316101	10411
5	+	242985	253310	10326
6	+	344997	355381	10385
7	-	3940453	3930069	10385
8	-	1673017	1662642	10376
9	+	3199189	3209520	10332
10	+	425736	436093	10358
--------------------------------------------------------------------------------
Block #99
Seq_id	Strand	Start	End	Length
1	-	4452080	4415776	36305
2	-	1431221	1394917	36305
3	+	1489312	1526667	37356
4	+	4414997	4452352	37356
5	+	19371	56756	37386
6	-	4545141	4508723	36419
7	+	178006	215389	37384
8	+	2913703	2951086	37384
9	+	3308383	3344841	36459
10	+	195485	231973	36489
--------------------------------------------------------------------------------
Block #100
Seq_id	Strand	Start	End	Length
1	+	241468	257220	15753
2	+	1724096	1739848	15753
3	-	1221786	1206441	15346
4	-	4145530	4130185	15346
5	+	4241632	4256506	14875
6	+	4173121	4188873	15753
7	+	3788558	3803440	14883
8	-	2427208	2411865	15344
9	-	3040994	3025649	15346
10	+	26161	42216	16056
--------------------------------------------------------------------------------
Block #101
Seq_id	Strand	Start	End	Length
1	+	2822750	2863027	40278
2	+	4406055	4446332	40278
3	-	2317744	2277467	40278
4	-	582693	542415	40279
5	+	2451985	2492254	40270
6	-	1533062	1492786	40277
7	+	2372585	2412855	40271
8	+	594107	634377	40271
9	-	4137406	4097128	40279
10	-	1092670	1052400	40271
--------------------------------------------------------------------------------
Block #102
Seq_id	Strand	Start	End	Length
1	-	97723	94530	3194
2	-	1580351	1577158	3194
3	-	1140468	1137275	3194
4	-	4066171	4062978	3194
5	+	4615119	4618312	3194
6	+	4462275	4465468	3194
7	+	3867440	3870633	3194
8	-	2347917	2344724	3194
9	-	2959677	2956484	3194
10	+	112793	115986	3194
--------------------------------------------------------------------------------
Block #103
Seq_id	Strand	Start	End	Length
1	-	493699	466157	27543
2	+	1978650	2006192	27543
3	-	463899	436358	27542
4	-	3393499	3365958	27542
5	-	4019518	3991992	27527
6	-	3948424	3920882	27543
7	-	3556828	3529323	27506
8	+	2658339	2685844	27506
9	-	2284308	2256767	27542
10	-	4059114	4031588	27527
--------------------------------------------------------------------------------
Block #104
Seq_id	Strand	Start	End	Length
1	-	4162166	4159154	3013
2	-	1141301	1138289	3013
3	-	899256	896244	3013
4	-	3826909	3823897	3013
5	-	3852648	3849631	3018
6	+	4322121	4325133	3013
7	-	4377578	4374566	3013
8	-	1869146	1866134	3013
9	-	2720415	2717403	3013
10	+	3669702	3672719	3018
--------------------------------------------------------------------------------
Block #105
Seq_id	Strand	Start	End	Length
1	-	2446613	2424259	22355
2	-	4031887	4009537	22351
3	-	3763227	3740901	22327
4	-	2029808	2007482	22327
5	-	2075876	2053395	22482
6	+	1911116	1933009	21894
7	-	2003393	1981062	22332
8	-	222269	199930	22340
9	-	920689	898363	22327
10	-	1815864	1793500	22365
--------------------------------------------------------------------------------
Block #106
Seq_id	Strand	Start	End	Length
1	+	3831016	3850702	19687
2	+	810200	829886	19687
3	+	695427	715113	19687
4	+	3625027	3644713	19687
5	+	4481442	4501128	19687
6	-	522013	502327	19687
7	+	4211970	4231656	19687
8	-	2254723	2235037	19687
9	+	2515836	2536233	20398
10	+	3267251	3286938	19688
--------------------------------------------------------------------------------
Block #107
Seq_id	Strand	Start	End	Length
1	-	1086208	1080400	5809
2	-	2570549	2564741	5809
3	+	4516737	4522545	5809
4	+	2783440	2789248	5809
5	-	567772	561964	5809
6	+	3352570	3358378	5809
7	+	1904937	1910745	5809
8	-	3577792	3571984	5809
9	+	1674262	1680070	5809
10	-	745646	739838	5809
--------------------------------------------------------------------------------
Block #108
Seq_id	Strand	Start	End	Length
1	-	703206	672088	31119
2	-	2187757	2156639	31119
3	+	250773	281975	31203
4	+	3180363	3211565	31203
5	+	3436734	3467879	31146
6	+	3737355	3768475	31121
7	-	538240	507123	31118
8	-	3273687	3242570	31118
9	+	2071188	2102390	31203
10	-	4256498	4225260	31239
--------------------------------------------------------------------------------
Block #109
Seq_id	Strand	Start	End	Length
1	-	2811452	2766309	45144
2	-	4394757	4349614	45144
3	+	2331712	2375794	44083
4	+	594702	638950	44249
5	-	2440841	2395990	44852
6	+	1546877	1591310	44434
7	-	2361817	2316480	45338
8	-	583339	538038	45302
9	+	4149415	4193783	44369
10	-	1396639	1352372	44268
--------------------------------------------------------------------------------
Block #110
Seq_id	Strand	Start	End	Length
1	-	949701	900522	49180
2	+	2360909	2410088	49180
3	+	4605806	4654964	49159
4	+	2872508	2921664	49157
5	+	353539	403379	49841
6	-	3564209	3515411	48799
7	+	617863	667008	49146
8	+	3366316	3415460	49145
9	+	1763332	1812489	49158
10	+	529318	579177	49860
--------------------------------------------------------------------------------
Block #111
Seq_id	Strand	Start	End	Length
1	-	210818	166582	44237
2	-	1693446	1649210	44237
3	-	874199	829963	44237
4	-	3801844	3757604	44241
5	-	3693570	3649304	44267
6	+	4347166	4391450	44285
7	+	61098	105328	44231
8	+	2070022	2114252	44231
9	-	2695342	2651082	44261
10	+	3926686	3970970	44285
--------------------------------------------------------------------------------
Block #112
Seq_id	Strand	Start	End	Length
1	+	4048089	4074127	26039
2	+	1027243	1053281	26039
3	-	1339988	1313951	26038
4	-	4263731	4237694	26038
5	-	200986	174971	26016
6	-	304981	278944	26038
7	+	3980469	4006383	25915
8	+	1713300	1739091	25792
9	-	3159197	3133160	26038
10	-	381003	355053	25951
--------------------------------------------------------------------------------
Block #113
Seq_id	Strand	Start	End	Length
1	-	351460	338837	12624
2	-	1834068	1821445	12624
3	+	967520	980377	12858
4	+	3895173	3908030	12858
5	+	3919892	3933459	13568
6	+	4091050	4103673	12624
7	+	4444827	4457437	12611
8	+	1936379	1948989	12611
9	+	2788679	2801536	12858
10	+	3469571	3482182	12612
--------------------------------------------------------------------------------
Block #114
Seq_id	Strand	Start	End	Length
1	+	4008074	4032061	23988
2	+	987228	1011215	23988
3	-	1379987	1356016	23972
4	-	4305690	4281719	23972
5	-	242984	218996	23989
6	-	344996	321009	23988
7	+	3940454	3964441	23988
8	+	1673018	1697005	23988
9	-	3199188	3175225	23964
10	-	423775	399788	23988
--------------------------------------------------------------------------------
Block #115
Seq_id	Strand	Start	End	Length
1	-	1615720	1610851	4870
2	-	3100136	3095267	4870
3	+	3975597	3980466	4870
4	+	2242191	2247060	4870
5	-	908025	903156	4870
6	+	2787914	2792783	4870
7	+	1671470	1675673	4204
8	-	3811345	3807142	4204
9	+	1133074	1137943	4870
10	+	2200608	2205477	4870
--------------------------------------------------------------------------------
Block #116
Seq_id	Strand	Start	End	Length
1	+	4075197	4089030	13834
2	+	1054351	1068184	13834
3	-	1312881	1299048	13834
4	-	4236624	4222791	13834
5	-	173901	160068	13834
6	-	277874	264041	13834
7	+	4006663	4020122	13460
8	+	1739227	1752686	13460
9	-	3132090	3118257	13834
10	-	353983	340150	13834
--------------------------------------------------------------------------------
Block #117
Seq_id	Strand	Start	End	Length
1	+	3280188	3304237	24050
2	+	258027	282076	24050
3	-	2177244	2153194	24051
4	-	442177	418127	24051
5	+	2919116	2943160	24045
6	-	1075032	1050983	24050
7	+	3133627	3157712	24086
8	+	1353561	1377622	24062
9	-	3996910	3972860	24051
10	-	2932164	2908120	24045
--------------------------------------------------------------------------------
Block #118
Seq_id	Strand	Start	End	Length
1	-	1474283	1428608	45676
2	-	2958699	2913005	45695
3	+	4114978	4160664	45687
4	+	2381574	2427276	45703
5	-	764581	718922	45660
6	+	2929322	2975032	45711
7	+	2639283	2684936	45654
8	+	860841	906477	45637
9	+	1272447	1318149	45703
10	+	2440604	2486958	46355
--------------------------------------------------------------------------------
Block #119
Seq_id	Strand	Start	End	Length
7	+	1744621	1746318	1698
8	+	3743229	3744927	1699
--------------------------------------------------------------------------------
Block #120
Seq_id	Strand	Start	End	Length
1	+	795291	857175	61885
2	-	2515284	2453435	61850
3	-	99240	37400	61841
4	-	3028825	2966986	61840
5	-	512498	450671	61828
6	+	3407827	3469730	61904
7	-	772948	711106	61843
8	-	3521398	3459558	61841
9	-	1919651	1857811	61841
10	-	688414	626468	61947
--------------------------------------------------------------------------------
Block #121
Seq_id	Strand	Start	End	Length
1	-	4229421	4188972	40450
2	+	1328225	1368674	40450
3	-	965565	925116	40450
4	-	3893218	3852769	40450
5	-	3917937	3877488	40450
6	+	4254839	4295287	40449
7	-	4442872	4402442	40431
8	-	1934424	1893994	40431
9	-	2786724	2746275	40450
10	+	3602462	3642911	40450
--------------------------------------------------------------------------------
Block #122
Seq_id	Strand	Start	End	Length
1	-	1359251	1336438	22814
2	-	2843648	2820844	22805
3	+	4231988	4254808	22821
4	+	2498623	2521443	22821
5	-	1142424	1119614	22811
6	+	3044389	3067223	22835
7	+	2754969	2777812	22844
8	+	974961	997804	22844
9	+	1389473	1412293	22821
10	-	2255731	2232907	22825
--------------------------------------------------------------------------------
Block #123
Seq_id	Strand	Start	End	Length
1	-	3684690	3629532	55159
2	-	663864	608710	55155
3	+	1768273	1823724	55452
4	+	34443	89894	55452
5	-	3326766	3271316	55451
6	+	668365	723519	55155
7	-	3753392	3697956	55437
8	+	2461911	2517198	55288
9	+	3589322	3644773	55452
10	-	4222570	4167119	55452
--------------------------------------------------------------------------------
Block #124
Seq_id	Strand	Start	End	Length
1	-	214877	210819	4059
2	-	1697505	1693447	4059
3	-	878258	874200	4059
4	-	3805903	3801845	4059
5	-	3697629	3693571	4059
6	+	4343107	4347165	4059
7	+	57039	61097	4059
8	+	2065963	2070021	4059
9	-	2699401	2695343	4059
10	+	3920666	3924724	4059
--------------------------------------------------------------------------------
Block #125
Seq_id	Strand	Start	End	Length
1	-	419029	362585	56445
2	-	1901621	1845193	56429
3	+	538974	595370	56397
4	+	3468574	3524970	56397
5	+	4323501	4379893	56393
6	+	4023513	4079925	56413
7	+	3630473	3686831	56359
8	-	2584694	2528327	56368
9	+	2359383	2415779	56397
10	-	4029315	3972925	56391
--------------------------------------------------------------------------------
Block #126
Seq_id	Strand	Start	End	Length
1	-	4411478	4395306	16173
2	+	1146168	1162340	16173
3	+	1528109	1544282	16174
4	+	4453794	4469967	16174
5	+	3787845	3804018	16174
6	+	55697	71870	16174
7	+	216831	232995	16165
8	+	2952528	2968692	16165
9	-	3482657	3466484	16174
10	-	4329844	4313671	16174
--------------------------------------------------------------------------------
Block #127
Seq_id	Strand	Start	End	Length
1	-	4141167	4113619	27549
2	-	1120321	1092773	27549
3	+	1246648	1274458	27811
4	+	4170392	4198202	27811
5	+	108257	136018	27762
6	-	4146530	4118983	27548
7	-	4072267	4044719	27549
8	-	1553564	1526016	27549
9	+	3065857	3093667	27811
10	+	286332	314142	27811
--------------------------------------------------------------------------------
Block #128
Seq_id	Strand	Start	End	Length
1	-	2466279	2448756	17524
2	-	4051553	4034030	17524
3	-	3782893	3765370	17524
4	-	2049474	2031951	17524
5	-	2095523	2078019	17505
6	+	1891725	1908973	17249
7	-	2023077	2005536	17542
8	-	241678	224412	17267
9	-	940355	922832	17524
10	-	1835530	1818007	17524
--------------------------------------------------------------------------------
Block #129
Seq_id	Strand	Start	End	Length
1	-	2544368	2540810	3559
2	-	4127681	4124123	3559
3	+	3858118	3861676	3559
4	+	2124714	2128272	3559
5	+	2172714	2176272	3559
6	+	1813294	1816852	3559
7	+	2094296	2098050	3755
8	+	314492	318246	3755
9	+	1015595	1019153	3559
10	+	1914036	1917594	3559
--------------------------------------------------------------------------------
Block #130
Seq_id	Strand	Start	End	Length
1	-	166581	158437	8145
2	-	1649209	1641065	8145
3	-	829962	821833	8130
4	-	3757603	3749471	8133
5	-	3649303	3641177	8127
6	+	4391451	4399598	8148
7	+	105329	113466	8138
8	+	2114253	2122378	8126
9	-	2651081	2642949	8133
10	-	3744150	3736018	8133
--------------------------------------------------------------------------------
Block #131
Seq_id	Strand	Start	End	Length
1	-	3007148	3004198	2951
2	-	4590431	4587481	2951
3	+	2410741	2413692	2952
4	+	673895	676846	2952
5	-	2638485	2635534	2952
6	+	1348092	1351042	2951
7	-	2557174	2554224	2951
8	-	778698	775748	2951
9	+	4228730	4231681	2952
10	+	906141	909092	2952
--------------------------------------------------------------------------------
Block #132
Seq_id	Strand	Start	End	Length
1	+	1925862	1945365	19504
2	+	3511106	3530609	19504
3	-	3397500	3378000	19501
4	-	1664074	1644574	19501
5	+	1559202	1578705	19504
6	-	2433504	2414001	19504
7	-	1257287	1237657	19631
8	+	4225526	4245156	19631
9	-	653827	634327	19501
10	+	1115074	1135288	20215
--------------------------------------------------------------------------------
Block #133
Seq_id	Strand	Start	End	Length
1	+	257221	301015	43795
2	+	1739849	1783627	43779
3	-	1206440	1162620	43821
4	-	4130184	4086363	43822
5	+	4256507	4300321	43815
6	+	4188874	4232688	43815
7	+	3803441	3847257	43817
8	-	2411864	2368100	43765
9	-	3025648	2981828	43821
10	+	44176	87974	43799
--------------------------------------------------------------------------------
Block #134
Seq_id	Strand	Start	End	Length
1	+	3105312	3140612	35301
2	+	83163	118463	35301
3	+	2697431	2732574	35144
4	+	960651	995794	35144
5	+	2739933	2775218	35286
6	-	1249929	1214629	35301
7	+	2960178	2994769	34592
8	+	1180117	1214708	34592
9	+	4515506	4550649	35144
10	-	802092	766791	35302
--------------------------------------------------------------------------------
Block #135
Seq_id	Strand	Start	End	Length
1	-	4384259	4376481	7779
2	+	1173387	1181165	7779
3	+	1555329	1563107	7779
4	+	4481014	4488792	7779
5	+	3815065	3822841	7777
6	+	82737	90508	7772
7	+	244030	251808	7779
8	+	2979559	2987337	7779
9	-	3455437	3447659	7779
10	-	4302624	4294846	7779
--------------------------------------------------------------------------------
Block #136
Seq_id	Strand	Start	End	Length
1	-	4393078	4386307	6772
2	+	1164568	1171339	6772
3	+	1546510	1553281	6772
4	+	4472195	4478966	6772
5	+	3806246	3813017	6772
6	+	73918	80689	6772
7	+	235211	241982	6772
8	+	2970740	2977511	6772
9	-	3464256	3457485	6772
10	-	4311443	4304672	6772
--------------------------------------------------------------------------------
Block #137
Seq_id	Strand	Start	End	Length
1	+	1731085	1746988	15904
2	+	3215502	3231405	15904
3	-	3693137	3677221	15917
4	-	1959718	1943802	15917
5	+	1257768	1273667	15900
6	+	2651549	2667489	15941
7	-	1557902	1541220	16683
8	+	3924915	3941590	16676
9	-	850596	834680	15917
10	+	2623834	2639734	15901
--------------------------------------------------------------------------------
Block #138
Seq_id	Strand	Start	End	Length
1	-	3366741	3342709	24033
2	-	345828	321879	23950
3	+	2090679	2115351	24673
4	+	355611	380283	24673
5	-	3005685	2981642	24044
6	+	988467	1012428	23962
7	-	3220230	3196290	23941
8	-	1440137	1416200	23938
9	+	3910344	3935478	25135
10	+	2974190	2999322	25133
--------------------------------------------------------------------------------
Block #139
Seq_id	Strand	Start	End	Length
1	-	4176747	4165863	10885
2	+	1380899	1391783	10885
3	-	912891	902731	10161
4	-	3840544	3830384	10161
5	-	3865263	3854163	11101
6	+	4309471	4320571	11101
7	-	4390218	4379086	11133
8	-	1881770	1870654	11117
9	-	2734050	2723890	10161
10	+	3657095	3668194	11100
--------------------------------------------------------------------------------
Block #140
Seq_id	Strand	Start	End	Length
1	+	1370082	1406443	36362
2	+	2854479	2890840	36362
3	-	4221157	4184788	36370
4	-	2487777	2451400	36378
5	+	1154288	1191057	36770
6	-	3033558	2997197	36362
7	-	2744134	2707106	37029
8	-	964145	927137	37009
9	-	1379054	1342273	36782
10	+	2269528	2306290	36763
--------------------------------------------------------------------------------
Block #141
Seq_id	Strand	Start	End	Length
1	-	3545939	3504707	41233
2	-	525045	483812	41234
3	+	1909239	1950439	41201
4	+	173470	214670	41201
5	+	3096638	3137871	41234
6	+	807171	848387	41217
7	+	3399479	3440090	40612
8	+	2810435	2851040	40606
9	+	3728357	3769557	41201
10	+	3091666	3132874	41209
--------------------------------------------------------------------------------
Block #142
Seq_id	Strand	Start	End	Length
1	-	3941714	3937514	4201
2	-	920899	916699	4201
3	+	1446448	1450648	4201
4	+	4372133	4376333	4201
5	-	3828996	3824796	4201
6	+	411316	415516	4201
7	-	3876788	3872588	4201
8	-	1609326	1605126	4201
9	+	3265519	3269719	4201
10	-	4441975	4437775	4201
--------------------------------------------------------------------------------
Block #143
Seq_id	Strand	Start	End	Length
1	+	2299491	2307143	7653
2	+	3884769	3892421	7653
3	-	3006327	2998679	7649
4	-	1269536	1261888	7649
5	+	1921665	1928793	7129
6	-	2057823	2050171	7653
7	-	883565	875913	7653
8	+	70208	77456	7249
9	-	268054	260406	7649
10	+	1658829	1666481	7653
--------------------------------------------------------------------------------
Block #144
Seq_id	Strand	Start	End	Length
1	+	3456963	3461855	4893
2	+	436050	440942	4893
3	-	1998378	1993486	4893
4	-	263320	258428	4893
5	-	3183990	3179098	4893
6	+	851104	855996	4893
7	-	3486188	3481381	4808
8	-	2897143	2892336	4808
9	-	3818051	3813159	4893
10	+	4148456	4153348	4893
--------------------------------------------------------------------------------
Block #145
Seq_id	Strand	Start	End	Length
1	-	561486	532217	29270
2	-	2046037	2016768	29270
3	+	394571	423839	29269
4	+	3324171	3353438	29268
5	+	3950132	3979400	29269
6	+	3881037	3910305	29269
7	+	3488143	3518492	30350
8	-	2727007	2696658	30350
9	+	2214985	2244254	29270
10	-	3859193	3829924	29270
--------------------------------------------------------------------------------
Block #146
Seq_id	Strand	Start	End	Length
1	+	83369	94529	11161
2	+	1565997	1577157	11161
3	+	1126123	1137274	11152
4	+	4051817	4062977	11161
5	-	4629473	4618313	11161
6	-	4476629	4465469	11161
7	-	4328903	4317737	11167
8	-	1820471	1809289	11183
9	+	2945323	2956483	11161
10	-	127147	115987	11161
--------------------------------------------------------------------------------
Block #147
Seq_id	Strand	Start	End	Length
1	+	517695	527585	9891
2	-	1954654	1944757	9898
3	+	487895	497791	9897
4	+	3417495	3427391	9897
5	-	4597884	4587987	9898
6	+	3972420	3982316	9897
7	+	3579825	3589322	9498
8	-	2635342	2625845	9498
9	+	2308304	2318200	9897
10	+	3194045	3203939	9895
--------------------------------------------------------------------------------
Block #148
Seq_id	Strand	Start	End	Length
1	+	2328847	2378878	50032
2	+	3914125	3964156	50032
3	-	2971673	2921641	50033
4	-	1234884	1184852	50033
5	+	1956035	2006047	50013
6	-	2028469	1978437	50033
7	-	848909	798893	50017
8	+	104460	154476	50017
9	-	233401	183369	50033
10	+	1696156	1746168	50013
--------------------------------------------------------------------------------
Block #149
Seq_id	Strand	Start	End	Length
1	-	2750825	2693745	57081
2	-	4334131	4277051	57081
3	-	2615424	2557470	57955
4	-	878605	820611	57995
5	-	2380506	2323094	57413
6	+	1606794	1663905	57112
7	-	2300996	2244295	56702
8	-	522554	465861	56694
9	-	4433481	4375463	58019
10	-	1334930	1277641	57290
--------------------------------------------------------------------------------
Block #150
Seq_id	Strand	Start	End	Length
1	+	3188326	3198010	9685
2	+	166167	175851	9685
3	-	2548016	2537665	10352
4	-	811159	800808	10352
5	+	2824614	2834965	10352
6	-	1166903	1157219	9685
7	+	3041952	3051638	9687
8	+	1261871	1271558	9688
9	-	4366011	4355660	10352
10	+	2813619	2823970	10352
--------------------------------------------------------------------------------
Block #151
Seq_id	Strand	Start	End	Length
1	+	1274335	1276776	2442
2	+	2758741	2761182	2442
3	-	4317604	4315163	2442
4	-	2584239	2581798	2442
5	+	1053639	1056080	2442
6	-	3131279	3128838	2442
7	-	2839627	2836811	2817
8	-	1059634	1056818	2817
9	-	1475071	1472630	2442
10	-	2049128	2046687	2442
--------------------------------------------------------------------------------
Block #152
Seq_id	Strand	Start	End	Length
1	-	3102589	3092451	10139
2	-	80442	70304	10139
3	-	2694710	2684057	10654
4	-	957929	947276	10654
5	+	2660671	2670350	9680
6	+	1252652	1262772	10121
7	-	1823495	1813403	10093
8	+	3659336	3669444	10109
9	-	4512783	4502130	10654
10	+	804815	815480	10666
--------------------------------------------------------------------------------
Block #153
Seq_id	Strand	Start	End	Length
1	+	1054881	1070862	15982
2	+	2539222	2555203	15982
3	+	123170	139151	15982
4	+	3052754	3068735	15982
5	+	536428	552408	15981
6	-	3383897	3367916	15982
7	-	1936665	1920300	16366
8	+	3546268	3562632	16365
9	+	1943584	1959565	15982
10	+	712344	728325	15982
--------------------------------------------------------------------------------
Block #154
